10702.333333333334,1610.0,2020.0,7788.113620195716,25395.0,3330.60801545017,702.3333333333334,437.1027370026267,556.9405043116761,942.3333333333334,2085.0,2707.0,1272.0,5090.0,56620.79598143751,11566.666666666666,109085.93459690518,1275.2649356793738,692.0461628308691,1305.6666666666667,6755.244060058131,6912.223483717695,
10727.666666666666,1610.0,2020.0,7687.24404633002,25715.333333333332,3330.60801545017,702.3333333333334,439.2427951097582,563.1162957963561,937.0,2085.0,2707.0,1272.0,5081.333333333333,56453.83134234886,11461.0,111515.1272365511,1271.0937174063413,690.9979086925354,1287.0,6755.244060058131,6912.223483717695,
10665.333333333334,1610.0,2020.0,7628.6720425132,25477.666666666668,3330.60801545017,704.0,434.78159884062694,552.8442122087872,937.0,2085.0,2707.0,1272.0,5066.666666666667,55788.0468831583,11501.666666666666,109842.73560502885,1264.8357080152136,687.6013850259911,1287.0,6755.244060058131,6912.223483717695,
10676.0,1615.3333333333333,2020.0,7955.70331324099,25511.666666666668,3330.60801545017,715.0,433.77754615979114,563.6226571467838,948.3333333333334,2085.0,2707.0,1272.0,5061.0,56506.714626348774,11575.666666666666,109933.99119407583,1271.4547379127755,684.8211135135465,1303.3333333333333,6755.244060058131,6912.223483717695,
10709.666666666666,1610.0,2020.0,7692.307973331143,25395.0,3330.60801545017,713.6666666666666,432.84027647002193,563.2979959575056,942.3333333333334,2085.0,2707.0,1272.0,5071.666666666667,57866.953744167084,11721.333333333334,110773.26774099637,1268.5576938654574,694.0551667918481,1315.6666666666667,6755.244060058131,6912.223483717695,
10736.666666666666,1610.0,2020.0,7615.095040592346,25470.666666666668,3330.60801545017,702.3333333333334,433.1025566516876,557.1417190142575,937.0,2085.0,2707.0,1272.0,5079.0,55994.55733438398,11492.666666666666,108621.77322434068,1267.7757244239428,692.322966955573,1273.0,6755.244060058131,6912.223483717695,
10750.333333333334,1610.0,2020.0,7728.930120122452,26177.333333333332,3330.60801545017,702.3333333333334,432.3541932600721,557.4989693892884,937.0,2085.0,2707.0,1272.0,5064.666666666667,56005.59298368238,11461.0,108836.64777057769,1272.9961661277641,687.2959826307546,1285.3333333333333,6755.244060058131,6912.223483717695,
10699.666666666666,1610.0,2020.0,7766.632235013932,25470.666666666668,3330.60801545017,702.3333333333334,436.20932500190156,554.4137123829017,942.3333333333334,2085.0,2707.0,1272.0,5077.0,55468.23490755491,11528.666666666666,109681.1464476871,1275.5868659310622,686.1873637996326,1294.6666666666667,6755.244060058131,6912.223483717695,
10653.333333333334,1610.0,2020.0,7740.67273629813,25395.0,3330.60801545017,704.0,431.2679969921472,552.1454119638611,937.0,2085.0,2707.0,1272.0,5059.0,56277.09660968374,11517.333333333334,108749.18956901814,1264.568209938356,696.9502794565973,1282.3333333333333,6755.244060058131,6912.223483717695,
10727.0,1615.3333333333333,2020.0,8017.35933627739,25711.0,3330.60801545017,701.6666666666666,435.53424607708075,558.6853328336847,947.6666666666666,2085.0,2707.0,1272.0,5129.666666666667,56196.30476538965,11504.666666666666,109058.25904104447,1284.9335522072872,695.8634481617679,1282.3333333333333,6755.244060058131,6912.223483717695,
10694.0,1610.0,2024.6666666666667,7747.93975265701,25470.666666666668,3330.60801545017,702.3333333333334,439.29168742034244,552.9718386369547,947.6666666666666,2085.0,2707.0,1272.0,5100.666666666667,56064.13636650895,11563.666666666666,109939.52279518898,1277.9210457974893,697.9696564196284,1296.3333333333333,6755.244060058131,6912.223483717695,
10702.0,1610.0,2022.0,7611.863033670336,25432.333333333332,3330.60801545017,699.0,435.85575845382544,556.4786179119004,937.0,2085.0,2707.0,1272.0,5063.333333333333,56024.744594260934,11464.0,112331.9553420369,1240.116078831972,683.8076675331508,1282.3333333333333,6755.244060058131,6912.223483717695,
