1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-6755.244060058132,99025082
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,100924838
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,97198172
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,95985288
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,95112397
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-6755.244060058134,96237072
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,96071923
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-6755.244060058132,95209057
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-6755.244060058134,95958071
1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,71108314
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,74225041
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,71665730
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-6755.244060058132,71071649
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,72254207
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-6755.244060058133,72533612
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-6755.244060058134,73348781
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-6755.244060058131,72427856
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-6755.244060058134,72786257
