1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-552.5879847412054,12669629
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-574.6357760787674,12864077
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-576.0302326451109,12717159
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-598.6671834267366,12902828
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-556.0624307364204,13032329
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-572.6907956260557,12769941
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-593.6906261091875,12983692
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-563.3085646306001,12843369
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-580.4577535813416,12646099
1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-580.6925207528897,8480721
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-569.1093995221263,8490177
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-572.7405263290365,8621751
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-575.9026346905019,8556178
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-599.7795156414783,8683916
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-579.1059611618899,8453667
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-564.4311551643844,8424232
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-579.7000318400437,8439548
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-580.7239155457091,8539266
