1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-96772.67493325868,2804034
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-101961.32781036713,2804693
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-125076.11860744724,2765487
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-99680.71556991608,2791347
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-96314.1751259651,2739958
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-92128.74984074706,2867401
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-100195.06003638246,2740633
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-102200.66646148064,2748297
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-113771.19776307535,2806134
1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-119950.81157988674,1871139
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-112082.37646741215,1855004
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-99784.16054931682,1922132
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-94554.7625719404,1871125
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-127370.20653440722,1853695
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-106794.12483204473,1863462
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-115191.69374040398,1832832
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-108888.83876394409,1882738
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-96606.1346377794,1900732
