1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-368616.57000673184,962998
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-367817.4816523557,973928
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-347773.6026573082,960915
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-385320.57303452207,978451
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-332493.4530417353,949417
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-376942.6688005888,957461
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-386992.50060375314,964864
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-382119.32477236044,966330
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-375007.6865393215,977411
1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-570586.9368360791,550242
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-544618.557199228,550169
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-604018.301197833,531761
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-567713.5427769893,546903
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-585749.1529233884,537854
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-605624.4620973603,522003
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-583816.5099117773,534807
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-582320.9146616252,541565
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-542602.0917287119,539982
