1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-166400.13070778328,2693292
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-178187.51669733832,2653616
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-155094.8612950776,2687793
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-161229.73436875117,2661750
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-157624.42152369762,2678057
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-173042.2137879749,2646020
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-159928.75834743655,2642894
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-178055.73685870357,2662531
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-167291.46391369385,2674393
1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-172752.29163563444,1824380
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-194483.65611877284,1821152
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-164358.65629370013,1802630
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-181461.30719359434,1826499
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-170447.74795765264,1837860
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-168675.45427074295,1809361
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-172616.9759478838,1840897
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-180241.03542493924,1800456
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-174754.44180285363,1802365
