1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-396704.8384050227,1106164
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-422611.1337053578,1097466
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-451062.7050916546,1130852
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-467460.94913508353,1106750
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-418829.9260375874,1112022
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-435014.4744575453,1129662
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-487868.5392532873,1124565
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-485389.3742935489,1093521
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-466225.66117873776,1122311
1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-669417.3315679783,641297
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-653387.5893376034,630617
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-636115.6092337304,625352
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-697638.134440793,617668
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-665603.4817037643,644315
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-687014.7267887742,635805
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-725867.9713934679,634445
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-644411.0269282549,623388
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-654962.7359679907,625680
