1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-61060.410642864146,2277101
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-66183.1978898542,2296172
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-68092.93614546336,2278330
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-64781.43825655025,2283506
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-66351.74795063361,2288496
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-68972.7141195881,2270320
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-68642.65540194545,2337038
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-68646.73721273287,2312459
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-69157.18128443894,2276721
1,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-70998.89586285445,1462188
42,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-70005.7564660758,1486113
99,0.0,0.03,ORDER,SHIFT,TOURNAMENT,-68627.77941776048,1445679
1,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-68584.94062947303,1469844
42,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-69591.1161055712,1469127
99,0.0,0.05,ORDER,SHIFT,TOURNAMENT,-64108.04737578337,1463616
1,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-68766.33968346902,1485195
42,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-66637.29267246535,1471496
99,0.0,0.1,ORDER,SHIFT,TOURNAMENT,-68199.68379258316,1490046
