10711,1610,2020,7544.36590190409,25560.3333333333,3330.60801545017,704,429.823230295905,555.514027195575,937,2085,2707,1272,5074,55452.9946009369,11470,108159.438274138,1232.65685231873,686.091799736743,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25560.3333333333,3330.60801545017,704,430.244021857754,561.219671808191,937,2085,2707,1272,5074,55547.1082063976,11470,108159.438274138,1236.26097916819,686.091799736743,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25477.6666666667,3330.60801545017,704,430.244021857754,557.445242698242,937,2085,2707,1272,5074,55435.5246878976,11464,108159.438274138,1232.65685231873,686.091799736743,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25643,3330.60801545017,702.333333333333,429.823230295905,559.332457253217,937,2085,2707,1272,5075.66666666667,55547.1082063976,11470,108159.438274138,1233.61864083516,683.097736249444,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25477.6666666667,3330.60801545017,702.333333333333,430.244021857754,558.641871992945,937,2085,2707,1272,5074,55564.5781194368,11470,108159.438274138,1232.65685231873,683.097736249444,1273,6755.24406005813,6912.22348371769
10690,1610,2020,7544.36590190409,25477.6666666667,3330.60801545017,704,430.244021857754,559.332457253217,937,2085,2707,1272,5074,55482.8320300611,11470,108159.438274138,1234.11515430476,686.091799736743,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25643,3330.60801545017,704,429.823230295905,557.37893986671,937,2085,2707,1272,5074,55485.7730643322,11470,108159.438274138,1232.65685231873,686.091799736743,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25560.3333333333,3330.60801545017,704,430.244021857754,557.445242698242,937,2085,2707,1272,5074,55292.747219996,11467,108159.438274138,1230.44835052773,686.091799736743,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25395,3330.60801545017,704,430.244021857754,561.219671808191,937,2085,2707,1272,5073.33333333333,55547.1082063976,11467,108159.438274138,1232.65685231873,686.091799736743,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25477.6666666667,3330.60801545017,702.333333333333,429.823230295905,557.37893986671,937,2085,2707,1272,5074,55485.7730643322,11470,108159.438274138,1232.65685231873,683.097736249444,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25560.3333333333,3330.60801545017,704,429.402438734056,557.445242698242,937,2085,2707,1272,5074,55292.747219996,11467,108159.438274138,1230.44835052773,686.091799736743,1273,6755.24406005813,6912.22348371769
10711,1610,2020,7544.36590190409,25477.6666666667,3330.60801545017,704,430.244021857754,559.332457253216,937,2085,2707,1272,5074,55547.1082063976,11467,108159.438274138,1232.65685231873,683.097736249444,1273,6755.24406005813,6912.22348371769
