2989.214745059811,62268.44670182579,17328.655276521906,2613.2670443302,42276.708773710365,145983.55178441,246569.16410527856,31619.763536020004,31539.75826506886,47776.531596233974,86401.33022546455,87102.81324017853,54706.25929399835,52697.89171088811,151882.1051158236,19072.56244015877,132648.24795724798,4199.882689403458,
2925.598052593827,60415.43635292724,16088.937872745686,2615.3991310904657,42213.44004104392,145155.22757233545,218341.90607990304,30695.2915360979,31848.478224580012,46506.64408986742,79901.16835490426,81909.37068831436,52235.89654511275,53883.4127620873,131396.04118687098,17951.230622229985,137421.03198661914,4114.6986495175515,
2879.777125950544,59263.08742816519,14379.166484068099,2594.6842132847937,42851.1523897271,143119.76688961138,219265.91594593413,30948.05160835006,31267.927407444175,46812.17294315286,78873.1773324998,83803.04792970933,54495.01079266999,51336.974916278275,130584.67044733661,17749.026642126566,134761.32703661697,4093.074005422675,
3115.7666860903896,92159.91158448091,24452.255281295136,2715.175619091737,42871.27565791975,145078.40020414355,362625.8016488866,31235.830655133603,32001.4122342921,58211.923641459114,132236.73533062535,85665.93929072931,54612.72539297914,54722.3489158891,208726.02468051083,23981.00270381961,140073.13025359763,4233.857929611419,
2962.6426164772406,87548.72994700284,22027.656585707766,2644.361389468773,41805.14435065345,143658.75056922098,324713.5592389069,31425.97206817426,31846.933209438448,52733.41845099067,121749.86740903102,83596.32369385964,54728.56182916294,54323.9415773336,189538.83959199648,22049.659597923674,134311.78467150207,4282.726386508436,
2948.197348151122,90738.16443409499,20235.486549100086,2648.8951414390704,43079.43217869168,143166.93285517916,309411.6269104586,30735.749733516044,31900.025522739143,48532.397528120775,123083.49434830283,81550.05110531587,54658.83507055312,52680.719624100406,176185.53571302234,20414.14631786667,134629.64321431602,4141.68064085059,
2812.1527001963473,39117.93039501823,13289.54330291198,2563.0905507097305,42185.101194722345,144114.89588750148,188673.2100840899,31634.89561834314,31377.580033221064,45466.046802275894,57359.951075542565,82038.17083902333,54443.48214248233,51565.16768585107,117570.41661564332,16761.116077575658,134087.51763445252,4130.3002908988765,
2854.7993957506956,38593.954484891605,12903.80523828332,2536.8823532013057,41617.28439430651,139193.2135804744,186857.54495551475,30803.68321264054,31159.77139906079,44758.467114914325,56045.021962740306,82722.27985497024,53381.787595604146,51127.672551994096,119319.96397599812,16389.603440819552,134663.62999782572,4140.521996479788,
2804.519167126849,38141.43815331074,12774.341866449953,2527.478935105451,41904.81314431881,140160.60051429438,185348.70155864637,30880.286914658067,31015.651845975222,45078.625024054236,55618.181771390584,85587.52540792893,54886.691391592496,51657.5833918112,116514.75326902913,16338.554723882693,134194.67314862393,4069.851943066296,
2872.5288637532944,39325.23912544571,13082.270865928434,2582.5887075581145,42029.87556615826,143291.4526833962,191975.25142617695,31317.682056785332,30894.24582195313,45653.54408360063,58328.49694839777,82769.81435902236,52718.65242748983,52624.2253620889,121145.07881898234,16683.104894266227,134333.71466921794,4114.053270323184,
2771.142712864265,39327.985775296336,12789.464282046045,2555.684607221537,41885.23710344923,142209.66794341555,188935.70488081858,30957.713100335503,31345.86898555985,46121.692752509145,56807.4848081631,82700.33720159171,51634.46868601293,51136.82621935577,118641.25069113109,16633.96556066196,137613.2413878521,4117.0825540485375,
2805.7641936217537,39112.16630825343,12770.98213703131,2536.228805360993,41785.89371830063,141564.99689458215,186569.95298660093,31337.05163558549,31343.108562522964,45113.31585904172,56708.18869840741,82403.05523180765,52673.258431512026,51449.53540555643,116971.81485301121,16370.543817129459,131827.89693717184,4043.7276311355386,
